 FLOW_OUT_5
observed          L95PPU         U95PPU         Best_Sim       M95PPU
213.472000      114.629463      847.550049      410.399994      272.580017     
202.580994      97.629486       656.932495      419.000000      236.501389     
189.059006      88.379890       644.108948      426.200012      210.567032     
190.718994      145.951385      583.795044      432.399994      265.934967     
211.996002      247.112503      723.586548      438.100006      509.676910     
293.940002      496.360016      1108.033325     444.200012      890.539978     
288.166992      502.580017      1288.140015     459.100006      1028.325928    
341.148987      643.220032      1956.659058     482.799988      1637.700928    
397.911987      718.666687      1803.120117     472.200012      1591.322021    
371.075012      485.151917      1231.209839     479.799988      729.198975     
312.187012      519.479187      948.000000      487.500000      731.380005     
261.080994      113.653908      795.616638      494.299988      313.608002     
221.434998      70.302406       648.021362      500.500000      201.369614     
203.528000      56.719250       616.153992      505.899994      167.565018     
189.669998      50.419838       555.020020      510.500000      144.772614     
188.772003      52.830334       534.984009      514.400024      133.258499     
230.695999      196.410706      1014.241333     520.200012      696.644165     
319.835999      453.784027      1386.619507     523.099976      1140.694946    
321.592987      235.103851      845.679993      527.500000      494.852997     
275.289001      275.157837      618.999939      550.799988      434.274139     
331.528015      557.662537      1463.445190     536.400024      1102.612061    
423.549011      638.440063      1673.677124     549.900024      1381.705933    
364.980011      281.557678      964.299927      553.000000      492.313934     
267.533997      83.346619       756.237305      560.299988      229.971008     
234.395996      49.335262       529.568970      566.400024      172.526169     
214.386993      35.392662       538.705322      571.500000      144.029907     
200.464005      35.855690       503.149292      575.400024      134.030594     
230.242996      116.723442      484.359985      578.099976      330.357056     
301.368988      336.015625      1034.000000     581.799988      770.849976     
287.839996      391.812500      1129.400024     594.099976      839.860962     
273.704987      332.231262      775.969849      585.799988      493.027924     
319.032013      689.902527      2993.992676     684.799988      2316.265869    
326.419006      350.868317      1187.250000     594.400024      630.979065     
236.464996      103.874039      732.016296      597.099976      277.545990     
204.735992      53.127022       645.004028      598.900024      176.956909     
185.460999      33.395172       537.119995      599.599976      140.810593     
183.121994      25.789362       522.627930      599.299988      117.599197     
174.707993      21.753521       482.375946      597.900024      101.690910     
163.731995      18.364878       421.934021      595.400024      88.841125      
160.238998      22.887262       362.932037      591.900024      119.873802     
170.764999      72.412186       527.860168      587.700012      323.881775     
255.085999      388.220001      1173.095947     614.500000      940.810913     
230.255005      323.820007      641.910034      585.200012      468.253906     
297.859009      400.493744      1200.892090     588.000000      969.661926     
327.661011      489.607513      1885.954468     588.500000      1526.310059    
353.308990      710.102478      1678.127197     665.799988      1298.178955    
248.438004      120.309540      816.228760      587.299988      312.178009     
195.024994      56.237888       674.198669      586.799988      196.353989     
183.983994      34.697083       562.247986      585.000000      159.530792     
173.408005      24.424149       526.628052      582.000000      135.306488     
160.268005      24.115278       503.632050      577.799988      121.649002     
160.160995      26.748842       408.082947      572.599976      116.294289     
186.509995      117.013893      723.268433      566.700012      453.614990     
296.367004      333.630005      1876.830200     570.900024      1498.982910    
318.959015      592.757507      1705.693237     601.700012      1457.521973    
303.773987      582.021851      1352.539917     591.500000      946.330994     
275.061005      659.390015      1352.813232     598.000000      1107.428955    
313.902008      733.312500      1467.765625     570.400024      1202.290039    
344.326996      493.970825      1230.897583     569.000000      862.229980     
276.273987      175.534378      821.212463      567.400024      390.439056     
209.488998      52.060753       743.595947      564.500000      209.093735     
184.977005      37.105152       567.398010      560.299988      167.895798     
169.035995      31.631756       495.944031      555.200012      143.760406     
200.932999      144.055008      577.051636      549.900024      372.753937     
296.764008      334.808502      744.319946      544.099976      567.709045     
283.460999      431.191986      1314.611328     537.900024      937.299988     
294.428986      419.097534      973.940186      532.400024      705.258972     
239.205002      250.685013      759.619934      545.900024      428.369873     
289.829010      525.382507      1669.269897     520.700012      1289.203003    
305.000000      559.962463      1264.276001     516.700012      932.565918     
215.102997      91.851074       698.279541      513.200012      262.083710     
187.897995      60.177502       623.858704      509.399994      186.666901     
176.406006      39.070099       478.038177      505.200012      149.704788     
168.477005      31.982344       473.729980      500.500000      127.408875     
158.893997      27.138197       454.395935      495.500000      111.036194     
165.503006      53.018749       468.368805      490.299988      270.509521     
240.464005      272.174988      1092.790649     489.000000      885.799866     
284.588989      368.737488      1000.739929     484.899994      750.804077     
325.347992      499.729980      1670.314819     507.799988      1364.122925    
323.320007      587.119995      1558.745728     510.700012      1203.916016    
374.468994      972.500000      2485.660156     628.599976      2152.708008    
366.101990      432.068176      1170.459839     505.899994      680.983032     
244.425995      130.670456      837.600037      509.600006      313.984009     
201.848999      80.850456       679.924011      512.099976      232.070892     
186.367996      59.977833       524.768494      513.500000      193.213181     
175.604996      49.231018       501.485992      513.799988      166.588882     
161.436996      42.269676       509.510010      513.200012      145.812897     
198.636002      208.133331      754.546814      512.099976      577.723999     
262.153992      444.690002      1721.409668     526.400024      1314.499023    
341.567993      603.291687      2415.912842     516.599976      2099.303955    
381.174988      843.839966      1977.979980     519.799988      1605.562012    
314.549011      532.832458      1145.979980     523.099976      793.192993     
255.832001      278.788055      978.799866      525.400024      458.943939     
222.889999      250.589432      791.027405      527.099976      414.377045     
190.731995      141.359375      606.980042      528.299988      276.258972     
183.710999      60.544300       547.642029      528.799988      196.122910     
173.272995      42.226170       540.756042      528.599976      151.737915     
166.078003      37.313717       499.332489      527.700012      129.792206     
158.824997      30.444098       469.943237      526.099976      113.258614     
155.589996      31.844564       425.201996      523.900024      104.254700     
232.733002      313.307983      1917.825562     554.599976      1422.112915    
319.950989      392.026794      1111.906250     526.000000      747.437988     
247.348007      654.287537      2233.796387     599.200012      1757.963013    
324.703003      376.509216      1385.294922     551.400024      748.697876     
215.195007      404.838013      962.330139      533.400024      695.914124     
262.859009      492.047913      1021.179810     535.500000      764.330872     
200.401001      92.432693       714.755615      537.400024      260.864166     
171.070999      51.320675       599.070984      538.700012      159.242798     
163.324005      30.358826       505.294037      539.299988      121.987404     
155.709000      25.555380       500.104004      539.200012      102.367584     
148.975998      19.600813       472.287994      538.299988      88.454681      
156.813004      58.959557       404.420532      536.799988      154.102249     
173.880005      139.564270      523.266663      535.000000      343.542999     
263.606995      411.625000      3308.720215     587.400024      2766.410889    
347.865997      306.226837      1608.107178     543.599976      698.900024     
219.091003      426.950012      1011.177551     568.400024      756.345947     
276.165985      617.839966      1118.013184     552.599976      894.056152     
287.970001      574.771851      1026.568848     556.700012      801.259949     
211.350998      125.007759      752.195007      560.200012      307.029938     
173.830994      56.784115       609.414063      562.599976      178.436188     
165.503006      34.439091       533.651978      563.500000      138.805313     
158.436996      25.800625       506.416016      563.200012      116.908112     
151.936005      38.878628       491.685333      561.599976      119.687698     
145.554001      27.915283       412.534027      558.900024      97.620010      
193.559006      204.770004      931.225220      556.200012      727.911926     
253.210007      402.225006      1407.657471     554.299988      1120.015015    
255.503998      422.161896      857.299866      552.599976      578.465881     
263.039001      541.354980      1029.919800     573.599976      754.441895     
271.848999      458.549988      848.906311      557.400024      660.776123     
282.998993      470.521881      1053.893433     556.599976      746.567017     
297.003998      395.916656      1048.900024     553.500000      700.988098     
208.319000      54.835884       583.977966      552.700012      187.395782     
193.404007      29.332783       516.879883      551.000000      132.400620     
184.628998      19.102266       477.361267      548.099976      108.113594     
172.093002      15.560781       438.356049      544.400024      91.987312      
162.789993      20.823832       383.613007      539.700012      93.914284      
185.970993      80.347916       461.663757      534.599976      280.606384     
208.410995      201.635712      550.630005      529.400024      385.711060     
332.109985      818.759399      4781.042969     722.299988      3978.603027    
442.105011      532.317688      2109.080322     538.700012      996.244080     
220.869995      494.671967      1104.119873     555.099976      668.232117     
176.445007      134.979996      834.326782      555.500000      319.041016     
152.029007      82.272652       662.041260      560.900024      223.085510     
149.559006      68.392677       542.855957      564.400024      188.438202     
149.600006      58.758251       531.505310      566.099976      161.971176     
169.195007      138.452774      389.659943      561.099976      261.755005     
212.916000      368.766693      857.086731      556.500000      686.313110     

p-factor= 0.59
r-factor= 10.26
R2= 0.00
Nash_Sutclif= -16.82


 FLOW_OUT_17
observed          L95PPU         U95PPU         Best_Sim       M95PPU
233.091995      200.517502      1252.347412     171.300003      1005.472046    
205.085007      256.350006      811.033264      184.000000      679.735107     
188.968002      305.785034      719.905151      185.000000      540.548950     
191.720993      401.679993      822.403259      194.199997      683.852905     
139.959000      65.608643       521.528259      197.300003      172.147400     
125.731003      31.852718       423.570709      200.100006      102.580803     
115.296997      21.665493       283.394745      202.500000      78.919289      
112.129997      13.404934       273.720001      204.800003      68.014191      
106.490997      23.376966       274.944244      206.899994      63.386581      
110.337997      49.710419       220.099991      209.000000      111.331192     
141.550995      135.213608      411.138641      211.800003      321.124390     
138.235992      138.512009      368.573303      215.199997      243.611038     
199.113007      253.819992      1582.602783     222.100006      1250.707031    
277.070007      326.899994      1850.850708     255.199997      1632.915039    
286.292999      536.640015      1557.248047     260.799988      1387.797974    
268.988007      628.942505      1130.386719     268.399994      900.427917     
173.035995      148.858475      867.346558      271.500000      315.748016     
143.098999      112.759003      718.089966      274.200012      221.448929     
132.352997      63.266758       491.787994      276.799988      180.982559     
123.790001      49.111000       419.987976      279.500000      156.335510     
114.930000      47.675358       437.411987      282.200012      139.535583     
115.970001      109.316147      362.399933      285.299988      180.406021     
135.278000      148.289581      406.507477      289.600006      274.891968     
193.587006      292.544983      615.854919      296.399994      497.112915     
177.656006      307.350006      720.457092      304.299988      559.953979     
217.324005      408.290009      1015.413391     329.100006      872.541016     
255.684006      397.572510      1030.394165     330.600006      892.394043     
232.610001      255.383881      637.280090      335.899994      378.296021     
194.589005      329.990601      567.312439      340.399994      441.337982     
156.550995      73.001358       476.891693      343.899994      182.431213     
132.656006      48.240612       354.044647      346.799988      120.721390     
120.258003      27.190432       346.614441      349.299988      100.518204     
111.463997      20.864729       341.733978      351.299988      87.553299      
111.084999      27.107327       319.790680      352.799988      80.106194      
139.688995      111.098579      546.243347      355.200012      388.124176     
211.427994      214.260010      829.586670      357.799988      658.087952     
206.595993      138.681259      500.649963      359.899994      290.332031     
166.755997      147.343185      361.734955      374.100006      260.964020     
209.569000      344.794647      853.350159      362.700012      633.538086     
257.364014      352.002502      906.696411      366.700012      708.351929     
230.554993      127.935341      504.859985      369.200012      241.815033     
161.910995      45.897964       415.155975      369.600006      127.268593     
142.184998      31.253750       339.386017      369.100006      96.243996      
127.790001      22.580284       332.814667      367.799988      80.038902      
117.734001      24.558994       271.631714      365.799988      78.022614      
141.246994      68.414726       256.208160      363.399994      172.503860     
192.455994      142.665009      571.896729      361.600006      424.342499     
195.080002      213.985001      691.993347      361.000000      512.471924     
184.330994      197.624069      455.449951      358.600006      289.053009     
214.578995      328.562500      1572.718750     376.899994      1215.103027    
218.858994      221.799469      626.337524      364.500000      373.299011     
154.014008      69.781021       443.522675      359.899994      172.439377     
131.304001      30.796543       383.524017      354.899994      103.345009     
118.460999      20.139700       345.423981      349.600006      80.500404      
116.346001      15.945400       328.912018      344.200012      67.060699      
109.439003      9.561291        247.795349      338.500000      57.429462      
100.987999      6.437686        234.640884      332.799988      49.772926      
98.418999       25.761953       197.965714      327.000000      93.853195      
104.830002      59.105747       311.258820      321.500000      207.606781     
165.300995      180.520004      615.920044      322.200012      479.620972     
141.783997      156.516663      344.370026      320.399994      238.101974     
176.667999      214.306244      548.639893      316.500000      390.790985     
212.822998      246.534378      916.036255      315.700012      719.515015     
228.404999      333.110016      849.031128      333.000000      681.809082     
151.384995      55.130775       438.345032      317.000000      156.744888     
121.260002      20.228373       361.955963      311.799988      92.510704      
113.427002      12.782139       276.868988      306.299988      73.324493      
104.280998      10.008849       274.852997      300.399994      61.365639      
97.012001       9.094492        222.582962      294.600006      58.323486      
97.476997       16.951036       206.925995      288.700012      57.409191      
111.546997      51.397812       435.007751      283.100006      268.421356     
169.701004      169.668747      882.056152      281.600006      680.138062     
178.371994      245.850006      1017.883484     287.799988      833.542053     
172.257996      266.558350      760.280090      299.399994      529.226929     
154.630997      334.480011      834.384949      291.000000      669.703125     
174.634003      421.916687      1080.069336     291.100006      886.134033     
198.533997      282.802490      797.996582      285.600006      551.171997     
155.173996      97.736969       536.879700      280.299988      235.088303     
126.615997      34.035488       482.464020      275.100006      126.098106     
112.680000      25.262175       306.454376      270.200012      100.917297     
103.720001      15.761392       299.823975      265.799988      86.035614      
119.253998      64.041969       304.801270      262.700012      183.517578     
167.904999      183.968597      497.976776      259.899994      371.390320     
159.244995      239.125000      725.359924      257.700012      503.290924     
178.184006      257.221893      579.774048      256.700012      438.641083     
148.936005      138.023361      437.087433      264.799988      245.562943     
176.725998      270.067474      810.596069      254.399994      606.469055     
180.759995      297.073334      723.024048      254.899994      545.046936     
135.000000      60.738438       406.687531      254.899994      153.990219     
119.820000      39.526279       369.886749      255.000000      112.879601     
112.589996      23.028402       281.481995      255.100006      89.788918      
107.066002      10.626421       259.965851      255.300003      76.357262      
98.502998       6.402648        240.093201      255.600006      66.176575      
104.990997      33.810314       241.420547      255.899994      137.123520     
150.496994      177.489334      612.869385      258.000000      485.968231     
177.901001      210.213333      550.477478      263.200012      392.465088     
195.789001      280.612488      1019.550049     271.100006      808.739929     
187.266998      321.746643      893.211304      291.200012      680.210876     
230.753006      506.916656      1385.230103     307.299988      1184.417969    
220.014999      245.206604      672.919861      314.100006      411.024017     
159.707001      82.821548       557.950256      313.399994      191.472427     
136.619003      52.723690       388.532440      311.700012      142.017792     
125.356003      32.462963       284.900818      309.500000      116.899170     
115.865997      21.016327       293.276245      306.899994      100.625702     
104.001999      16.420313       285.875000      304.200012      87.810173      
134.167007      98.216881       331.627411      301.700012      257.931488     
177.440994      229.315002      1123.858887     303.600006      835.325012     
246.181000      349.316681      1115.545166     309.200012      885.169067     
245.537003      443.583344      1013.309998     314.100006      864.716980     
202.412994      247.194641      595.554993      316.000000      387.459015     
164.602005      122.112503      512.925049      316.399994      221.634018     
142.067993      72.713882       409.945313      316.100006      160.885391     
123.095001      64.802444       311.552002      315.399994      144.455719     
118.707001      33.003334       310.380066      314.299988      102.751595     
111.457001      23.372173       293.711731      312.700012      79.746101      
106.250999      14.550926       260.384003      310.799988      68.179390      
100.066002      10.320347       241.174942      308.600006      59.162735      
98.975998       15.149204       218.636017      306.200012      54.278198      
161.511002      161.768753      1079.398438     307.700012      818.488098     
215.087006      214.768097      580.839966      313.600006      339.969971     
170.011002      349.092499      1247.343872     324.299988      976.968994     
224.748001      183.862503      778.099915      339.799988      418.326996     
145.779007      214.250015      561.420044      327.799988      405.872925     
182.397003      205.912491      523.449890      327.600006      371.574951     
131.539993      35.185978       403.872223      325.899994      123.674706     
113.551003      22.876682       303.198242      323.100006      82.361893      
108.202003      17.027592       295.324005      319.799988      65.650406      
102.425003      12.650235       266.380005      316.000000      55.073402      
97.848000       8.359354        220.552597      311.799988      47.257721      
95.680000       31.191917       216.945267      307.500000      81.710915      
104.288002      52.530766       234.124969      303.100006      141.987396     
160.593994      197.687515      1450.512695     303.899994      1171.473999    
213.929001      143.724075      763.410034      307.299988      347.017975     
132.973007      193.662491      531.189941      313.200012      392.793976     
171.108994      254.324997      542.239990      297.799988      401.306915     
178.699005      275.735992      523.073303      293.299988      416.054962     
121.452003      42.020786       396.430481      288.500000      138.162201     
101.309998      22.363045       312.842682      283.700012      82.964607      
96.688004       14.703396       258.264008      278.899994      64.653313      
92.682999       8.940354        260.674500      274.100006      54.041580      
88.611000       27.552219       220.756729      269.600006      65.234009      
83.461998       11.518588       214.346008      265.200012      44.803307      
115.382004      73.541008       328.132660      262.000000      251.133514     
153.610992      120.463745      496.386627      260.000000      351.292511     
130.537994      129.182022      357.032471      257.100006      222.639023     
132.001999      186.355545      391.253357      264.299988      278.405029     
142.462006      190.306946      442.343811      252.699997      316.544006     
148.852005      203.315414      478.283386      250.899994      337.938080     
157.401993      152.616074      464.300018      249.600006      296.360046     
103.522003      19.596865       274.179382      245.800003      80.741913      
97.360001       8.061663        239.131210      242.000000      55.564838      
93.480003       4.495612        222.030121      238.100006      44.099415      
87.835999       3.008378        189.599808      234.300003      36.832584      
81.411003       5.842834        146.096008      230.600006      37.582962      
92.894997       31.752916       254.381607      227.399994      150.483200     
102.323997      85.213875       318.909332      224.800003      209.655350     
197.024994      327.450012      2148.896729     242.600006      1770.980957    
232.757996      251.162949      931.249939      261.899994      459.482941     
116.093002      272.947906      568.960022      262.299988      389.192963     
89.401001       67.483566       449.857300      260.600006      166.025436     
76.887001       42.158360       333.621002      257.899994      107.430214     
75.561996       33.975426       258.543762      255.000000      89.348991      
76.719002       21.971331       246.580963      251.699997      75.495003      
75.828003       15.682430       221.699738      248.300003      65.149597      
74.092003       17.505751       207.102036      244.899994      59.936695      
88.646004       62.625496       198.282013      241.500000      122.584183     
96.709000       131.971207      353.778717      241.100006      279.856781     
113.666000      155.937485      408.312439      242.000000      295.127045     

p-factor= 0.69
r-factor= 8.42
R2= 0.05
Nash_Sutclif= -9.58


 FLOW_OUT_18
observed          L95PPU         U95PPU         Best_Sim       M95PPU
255.406006      232.043747      1196.701782     198.399994      980.405029     
196.990005      280.670013      781.459412      213.600006      670.413147     
183.873993      293.553345      606.007446      208.199997      457.239960     
186.121994      466.019989      787.420105      208.899994      662.751099     
138.445999      61.350136       505.391327      210.000000      155.058197     
128.363998      29.146648       343.883728      211.500000      92.842796      
120.558998      20.209146       278.896027      213.300003      71.884186      
118.708000      13.650975       276.183044      215.300003      62.867687      
119.822998      23.386312       207.663773      217.399994      58.853302      
119.109001      49.575413       206.557983      219.399994      110.373024     
150.343994      139.597504      411.685333      225.600006      318.894348     
141.789001      146.612503      365.866638      228.699997      246.284027     
213.216003      270.832489      1438.313599     238.699997      1166.375000    
290.819000      360.559998      1652.404297     246.199997      1456.707031    
296.623993      622.950012      1406.395020     256.500000      1263.785034    
258.480011      616.419983      1093.720093     266.399994      872.926086     
169.184998      141.029999      772.119934      269.399994      284.200989     
145.608994      100.817070      582.471924      273.200012      201.366364     
136.787994      58.294876       475.462921      277.700012      164.127380     
129.725006      45.889584       420.449982      282.899994      141.847214     
122.731003      46.777710       362.597015      288.200012      126.891106     
125.593002      105.929169      297.059998      295.899994      169.377014     
146.108994      153.760010      369.700043      303.899994      272.099030     
202.662003      313.983307      594.316528      329.200012      481.192963     
185.259003      289.768768      645.773376      329.899994      509.351105     
223.529007      420.799988      931.199890      394.399994      814.266968     
265.309998      380.700012      990.137329      351.600006      862.427185     
215.498001      246.066940      567.065002      354.000000      351.567963     
193.654007      333.215485      552.579956      355.600006      431.792023     
157.141998      68.682373       451.242096      356.600006      163.196686     
137.365997      44.158966       352.212463      357.299988      109.705391     
128.772003      25.052618       336.223999      357.600006      91.802795      
122.161003      21.145000       312.050659      357.399994      80.472214      
121.682999      24.924967       256.839020      356.700012      73.210709      
156.063004      119.260872      524.713135      357.500000      390.737000     
243.432007      206.595825      812.393311      360.799988      651.162048     
196.487000      130.328125      489.669983      360.600006      264.445953     
175.593994      151.021881      357.460052      371.600006      257.435974     
226.367996      339.924988      802.204834      359.299988      624.608093     
280.444000      389.516632      837.705811      373.899994      661.366089     
212.621994      119.595375      449.339935      370.500000      220.948013     
159.139999      43.513428       362.606628      365.299988      114.839203     
146.026993      30.078665       330.698669      359.899994      87.855202      
134.964005      21.727217       262.509552      354.200012      73.451012      
127.728996      26.325930       243.456741      348.500000      73.547806      
146.856995      68.920555       239.232132      342.799988      173.742188     
181.884995      158.630005      556.382813      339.100006      423.102997     
176.164001      200.362503      621.746704      334.299988      471.723083     
166.548996      189.675522      426.700012      330.100006      275.436981     
219.005997      294.959381      1386.369995     340.700012      1082.036011    
185.712006      206.202087      620.020020      325.500000      342.148895     
138.184006      66.605858       443.711029      320.200012      154.963211     
119.188004      29.043991       295.342346      314.299988      91.143135      
109.342003      19.648350       303.031982      308.399994      71.356506      
108.658997      14.660107       260.528015      302.700012      59.444496      
102.695000      8.305062        210.284607      297.200012      50.959225      
96.338997       5.522141        198.444199      291.700012      44.197392      
94.094002       26.533522       154.825012      286.100006      94.649300      
101.438004      68.906998       298.287750      281.000000      209.079468     
156.733002      162.687500      532.949951      285.399994      398.671997     
130.709000      147.592712      328.959991      279.100006      227.532944     
169.899994      193.999985      499.999939      276.600006      357.989960     
212.147003      237.574997      867.420044      276.200012      686.422058     
201.397995      333.119995      715.903931      276.799988      558.447083     
130.509995      50.373051       413.795319      272.100006      134.915802     
110.097000      17.840084       296.061768      266.299988      78.609802      
105.245003      12.119695       240.452988      260.500000      62.566803      
101.274002      9.677465        229.690262      254.899994      52.390507      
94.622002       9.980581        177.366898      249.600006      52.008739      
94.663002       15.898476       169.842499      244.300003      50.098808      
115.114998      69.319099       415.203888      240.699997      275.321655     
196.779007      171.490631      823.533264      243.199997      634.924072     
190.968994      207.068756      893.295715      242.800003      727.864075     
182.304993      231.800003      650.974976      248.199997      447.500977     
156.574997      329.317474      708.438782      236.199997      569.788086     
186.785995      410.480011      1059.040039     233.600006      873.101929     
202.279999      260.537506      768.999878      232.600006      516.609070     
139.947998      91.544220       540.798218      230.500000      209.910919     
114.536003      31.703163       404.392029      229.100006      108.823494     
101.328003      20.299999       299.799988      228.600006      87.099289      
91.682999       11.160066       301.297699      228.600006      74.285400      
115.612000      61.989998       277.547943      229.000000      175.993103     
179.166000      191.962509      479.140045      230.500000      359.757996     
155.492004      217.570831      699.009949      233.300003      503.964996     
171.835999      261.244446      582.099976      237.300003      419.112000     
136.337006      135.382492      406.012451      248.699997      230.648026     
179.990997      269.245819      797.976318      243.199997      615.577026     
170.214996      291.605011      687.382446      246.800003      520.511108     
121.669998      57.168678       400.301697      249.000000      140.015305     
106.620003      37.322773       300.827728      250.800003      103.938507     
101.570999      20.932312       263.973022      252.500000      83.405907      
96.075996       10.461299       228.467499      253.899994      71.189445      
88.425003       7.937768        218.386627      254.800003      61.825127      
97.030998       40.996944       235.288177      255.199997      143.848495     
149.901001      151.509003      586.201294      258.700012      465.453156     
175.938995      203.468750      469.966644      261.700012      339.323059     
219.938004      264.373352      847.135986      267.100006      699.705139     
175.220993      294.139984      813.165649      279.500000      627.855042     
248.320999      422.750031      1050.091431     277.700012      880.260010     
206.306000      216.541077      578.175049      279.100006      357.636993     
151.891998      68.509483       452.335449      277.299988      159.477692     
133.235992      44.201786       290.684998      275.299988      119.573906     
121.907997      22.891844       283.083740      273.600006      98.386200      
113.835999      14.020400       267.702393      271.899994      84.657288      
103.084999      13.040825       243.855576      270.200012      73.802368      
143.078995      113.118607      311.964874      269.600006      250.676285     
211.542999      244.946671      1051.522339     276.899994      807.490051     
307.966003      424.389984      1053.403687     339.100006      847.056091     
237.539001      459.199982      987.616516      310.000000      846.211121     
195.671005      230.856262      540.974976      307.500000      356.561981     
162.358994      118.223961      468.275055      305.600006      207.696976     
137.212006      68.396210       334.541229      304.100006      146.167313     
121.666000      65.495781       280.042480      301.299988      135.591705     
117.615997      30.956333       285.578003      298.600006      92.082901      
110.217003      21.063889       248.508041      295.700012      71.826508      
105.239998      12.975000       229.385010      292.700012      61.594604      
99.466003       8.937889        176.673203      289.399994      53.536026      
97.873001       13.784688       149.354996      285.700012      48.935104      
182.759995      157.008331      962.766907      289.799988      758.278076     
208.326996      206.436539      516.669983      299.500000      307.075989     
178.996994      353.262512      1103.576172     318.100006      879.752136     
215.518005      166.061111      673.260010      327.799988      371.045990     
144.457001      217.300003      533.928101      310.799988      401.896057     
178.412994      201.114990      493.899933      307.500000      344.774963     
123.791000      31.880394       356.719025      301.399994      107.132805     
108.933998      21.699278       293.535980      295.500000      72.546898      
102.822998      16.231129       254.430222      289.899994      57.993797      
96.914001       11.048936       209.028000      284.399994      48.729992      
92.069000       7.237789        190.383987      278.899994      41.855423      
94.474998       30.550226       168.945496      273.299988      78.861099      
106.093002      51.565186       230.602432      267.500000      141.064117     
190.751999      159.220840      1303.974854     263.000000      1077.949097    
209.457001      124.681503      679.247498      259.899994      305.530029     
142.209000      193.643753      513.688660      265.299988      396.868011     
185.041000      241.900009      510.300049      253.899994      380.118958     
190.097000      271.500000      502.466583      253.000000      404.090088     
119.963997      36.734966       373.558716      249.399994      119.871407     
101.904999      20.210873       247.549194      245.800003      73.182404      
97.123001       13.848042       246.112213      242.500000      57.583607      
92.060997       7.502725        223.237030      239.500000      48.252686      
86.982002       28.716076       208.801331      236.600006      60.605900      
78.190002       11.994364       167.100998      233.800003      40.512207      
129.617996      92.084503       311.514008      232.500000      242.144821     
175.899002      125.849998      468.746582      232.000000      341.624054     
137.988998      174.887497      363.820038      237.100006      254.401947     
149.160004      173.425003      405.352570      226.000000      296.890991     
153.063995      188.866241      430.291260      223.300003      314.355988     
158.522003      142.339996      428.420074      220.399994      272.099976     
105.706001      17.958294       263.733337      217.000000      71.136307      
102.945999      7.415104        208.293030      213.800003      49.948887      
98.181999       4.480932        184.076004      210.699997      39.913723      
88.253998       3.151217        151.147552      207.500000      33.447548      
82.010002       6.743813        144.878418      204.300003      34.340580      
153.610992      96.529755       308.740021      202.699997      195.472382     
212.304001      288.803131      1770.793945     237.699997      1476.328003    
207.796997      225.445526      785.625061      228.600006      392.504028     
118.087997      242.887497      524.267517      228.300003      351.857971     
92.143997       57.476551       400.901337      224.899994      140.397202     
79.291000       26.304762       215.399994      219.100006      75.367401      
80.777000       16.029779       209.256271      216.600006      63.437393      
79.769997       12.866334       188.434418      214.199997      54.795216      
77.657997       15.130000       171.912003      211.800003      51.717899      
93.043999       66.608749       150.653625      210.100006      117.482208     
103.484001      89.528244       287.948944      209.000000      221.714905     
117.960999      137.604172      377.037476      209.699997      279.736908     

p-factor= 0.69
r-factor= 7.13
R2= 0.10
Nash_Sutclif= -6.42


 FLOW_OUT_21
observed          L95PPU         U95PPU         Best_Sim       M95PPU
57.021000       71.395248       203.109314      38.070000       182.134918     
50.108002       95.984207       139.687378      42.730000       123.053818     
47.653000       37.906048       103.379974      43.520000       54.375492      
45.595001       54.669998       90.075996       46.240002       70.567619      
39.790001       15.525745       64.330666       47.730000       23.835695      
37.313000       1.905233        45.546848       47.880001       6.143060       
36.332001       1.277289        28.722002       47.060001       4.234859       
36.027000       1.494005        19.069599       45.520000       4.269550       
34.924999       2.755200        10.873600       43.560001       4.895751       
35.009998       7.232469        20.253397       41.439999       14.802656      
41.305000       21.005417       61.020626       40.250000       50.717495      
39.602001       25.354374       45.266495       39.849998       34.183708      
52.671001       42.365623       236.764542      39.779999       189.640701     
66.632004       130.774002      304.258514      45.220001       260.730255     
72.391998       170.019974      263.106110      64.139999       239.694412     
55.847000       28.811842       145.753021      64.419998       53.684200      
43.816002       9.484942        93.062996       66.680000       21.508018      
41.133999       6.573459        63.459328       67.080002       15.493539      
39.676998       4.511352        49.595894       66.160004       12.728942      
38.202999       2.585480        27.125198       64.239998       10.891261      
36.439999       1.819478        19.642902       61.680000       9.524051       
37.174999       7.988739        18.067600       58.830002       13.526711      
42.563000       22.192001       54.779705       58.209999       44.715611      
49.631001       34.806000       84.127998       56.740002       66.174194      
47.487000       47.149998       96.711243       54.630001       80.291107      
50.383999       76.449997       181.763748      56.880001       151.294327     
63.785999       137.171997      319.786224      64.580002       282.196899     
45.507000       44.973682       148.055984      64.120003       65.042801      
45.848999       131.603378      188.324951      90.230003       165.047318     
40.411999       10.546275       92.297997       72.470001       27.537703      
36.730999       5.415641        66.714195       71.760002       14.142320      
34.242001       3.655644        49.968002       69.870003       11.155649      
33.141998       3.068498        28.644598       67.199997       10.079440      
31.974001       5.195028        22.799799       64.089996       10.057430      
43.227001       28.389584       163.875519      61.349998       128.617615     
57.863998       90.129250       244.032028      62.730000       215.600403     
41.306000       19.802757       129.872009      65.040001       46.188511      
45.848999       38.872814       82.589005       67.610001       66.650711      
57.077999       90.411995       153.485321      71.489998       130.709000     
69.146004       93.695992       170.949310      70.519997       146.351212     
49.358002       11.204388       95.841637       71.160004       28.668201      
42.382999       5.422589        67.408264       70.449997       13.517671      
