Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_14     288.166992      502.580017      1288.140015     459.100006     
FLOW_OUT_14     341.148987      643.220032      1956.659058     482.799988     
FLOW_OUT_14     397.911987      718.666687      1803.120117     472.200012     
FLOW_OUT_14     371.075012      485.151917      1231.209839     479.799988     
FLOW_OUT_14     312.187012      519.479187      948.000000      487.500000     
FLOW_OUT_14     261.080994      113.653908      795.616638      494.299988     
FLOW_OUT_14     221.434998      70.302406       648.021362      500.500000     
FLOW_OUT_14     203.528000      56.719250       616.153992      505.899994     
FLOW_OUT_14     189.669998      50.419838       555.020020      510.500000     
FLOW_OUT_14     188.772003      52.830334       534.984009      514.400024     
FLOW_OUT_14     230.695999      196.410706      1014.241333     520.200012     
FLOW_OUT_14     319.835999      453.784027      1386.619507     523.099976     
FLOW_OUT_14     321.592987      235.103851      845.679993      527.500000     
FLOW_OUT_14     275.289001      275.157837      618.999939      550.799988     
FLOW_OUT_14     331.528015      557.662537      1463.445190     536.400024     
FLOW_OUT_14     423.549011      638.440063      1673.677124     549.900024     
FLOW_OUT_14     364.980011      281.557678      964.299927      553.000000     
FLOW_OUT_14     267.533997      83.346619       756.237305      560.299988     
FLOW_OUT_14     234.395996      49.335262       529.568970      566.400024     
FLOW_OUT_14     214.386993      35.392662       538.705322      571.500000     
FLOW_OUT_14     200.464005      35.855690       503.149292      575.400024     
FLOW_OUT_14     230.242996      116.723442      484.359985      578.099976     
FLOW_OUT_14     301.368988      336.015625      1034.000000     581.799988     
FLOW_OUT_14     287.839996      391.812500      1129.400024     594.099976     
FLOW_OUT_14     273.704987      332.231262      775.969849      585.799988     
FLOW_OUT_14     319.032013      689.902527      2993.992676     684.799988     
FLOW_OUT_14     326.419006      350.868317      1187.250000     594.400024     
FLOW_OUT_14     236.464996      103.874039      732.016296      597.099976     
FLOW_OUT_14     204.735992      53.127022       645.004028      598.900024     
FLOW_OUT_14     185.460999      33.395172       537.119995      599.599976     
FLOW_OUT_14     183.121994      25.789362       522.627930      599.299988     
FLOW_OUT_14     174.707993      21.753521       482.375946      597.900024     
FLOW_OUT_14     163.731995      18.364878       421.934021      595.400024     
FLOW_OUT_14     160.238998      22.887262       362.932037      591.900024     
FLOW_OUT_14     170.764999      72.412186       527.860168      587.700012     
FLOW_OUT_14     255.085999      388.220001      1173.095947     614.500000     
FLOW_OUT_14     230.255005      323.820007      641.910034      585.200012     
FLOW_OUT_14     297.859009      400.493744      1200.892090     588.000000     
FLOW_OUT_14     327.661011      489.607513      1885.954468     588.500000     
FLOW_OUT_14     353.308990      710.102478      1678.127197     665.799988     
FLOW_OUT_14     248.438004      120.309540      816.228760      587.299988     
FLOW_OUT_14     195.024994      56.237888       674.198669      586.799988     
FLOW_OUT_14     183.983994      34.697083       562.247986      585.000000     
FLOW_OUT_14     173.408005      24.424149       526.628052      582.000000     
FLOW_OUT_14     160.268005      24.115278       503.632050      577.799988     
FLOW_OUT_14     160.160995      26.748842       408.082947      572.599976     
FLOW_OUT_14     186.509995      117.013893      723.268433      566.700012     
FLOW_OUT_14     296.367004      333.630005      1876.830200     570.900024     
FLOW_OUT_14     318.959015      592.757507      1705.693237     601.700012     
FLOW_OUT_14     303.773987      582.021851      1352.539917     591.500000     
FLOW_OUT_14     275.061005      659.390015      1352.813232     598.000000     
FLOW_OUT_14     313.902008      733.312500      1467.765625     570.400024     
FLOW_OUT_14     344.326996      493.970825      1230.897583     569.000000     
FLOW_OUT_14     276.273987      175.534378      821.212463      567.400024     
FLOW_OUT_14     209.488998      52.060753       743.595947      564.500000     
FLOW_OUT_14     184.977005      37.105152       567.398010      560.299988     
FLOW_OUT_14     169.035995      31.631756       495.944031      555.200012     
FLOW_OUT_14     200.932999      144.055008      577.051636      549.900024     
FLOW_OUT_14     296.764008      334.808502      744.319946      544.099976     
FLOW_OUT_14     283.460999      431.191986      1314.611328     537.900024     
FLOW_OUT_14     294.428986      419.097534      973.940186      532.400024     
FLOW_OUT_14     239.205002      250.685013      759.619934      545.900024     
FLOW_OUT_14     289.829010      525.382507      1669.269897     520.700012     
FLOW_OUT_14     305.000000      559.962463      1264.276001     516.700012     
FLOW_OUT_14     215.102997      91.851074       698.279541      513.200012     
FLOW_OUT_14     187.897995      60.177502       623.858704      509.399994     
FLOW_OUT_14     176.406006      39.070099       478.038177      505.200012     
FLOW_OUT_14     168.477005      31.982344       473.729980      500.500000     
FLOW_OUT_14     158.893997      27.138197       454.395935      495.500000     
FLOW_OUT_14     165.503006      53.018749       468.368805      490.299988     
FLOW_OUT_14     240.464005      272.174988      1092.790649     489.000000     
FLOW_OUT_14     284.588989      368.737488      1000.739929     484.899994     
FLOW_OUT_14     325.347992      499.729980      1670.314819     507.799988     
FLOW_OUT_14     323.320007      587.119995      1558.745728     510.700012     
FLOW_OUT_14     374.468994      972.500000      2485.660156     628.599976     
FLOW_OUT_14     366.101990      432.068176      1170.459839     505.899994     
FLOW_OUT_14     244.425995      130.670456      837.600037      509.600006     
FLOW_OUT_14     201.848999      80.850456       679.924011      512.099976     
FLOW_OUT_14     186.367996      59.977833       524.768494      513.500000     
FLOW_OUT_14     175.604996      49.231018       501.485992      513.799988     
FLOW_OUT_14     161.436996      42.269676       509.510010      513.200012     
FLOW_OUT_14     198.636002      208.133331      754.546814      512.099976     
FLOW_OUT_14     262.153992      444.690002      1721.409668     526.400024     
FLOW_OUT_14     341.567993      603.291687      2415.912842     516.599976     
FLOW_OUT_14     381.174988      843.839966      1977.979980     519.799988     
FLOW_OUT_14     314.549011      532.832458      1145.979980     523.099976     
FLOW_OUT_14     255.832001      278.788055      978.799866      525.400024     
FLOW_OUT_14     222.889999      250.589432      791.027405      527.099976     
FLOW_OUT_14     190.731995      141.359375      606.980042      528.299988     
FLOW_OUT_14     183.710999      60.544300       547.642029      528.799988     
FLOW_OUT_14     173.272995      42.226170       540.756042      528.599976     
FLOW_OUT_14     166.078003      37.313717       499.332489      527.700012     
FLOW_OUT_14     158.824997      30.444098       469.943237      526.099976     
FLOW_OUT_14     155.589996      31.844564       425.201996      523.900024     
FLOW_OUT_14     232.733002      313.307983      1917.825562     554.599976     
FLOW_OUT_14     319.950989      392.026794      1111.906250     526.000000     
FLOW_OUT_14     247.348007      654.287537      2233.796387     599.200012     
FLOW_OUT_14     324.703003      376.509216      1385.294922     551.400024     
FLOW_OUT_14     215.195007      404.838013      962.330139      533.400024     
FLOW_OUT_14     262.859009      492.047913      1021.179810     535.500000     
FLOW_OUT_14     200.401001      92.432693       714.755615      537.400024     
FLOW_OUT_14     171.070999      51.320675       599.070984      538.700012     
FLOW_OUT_14     163.324005      30.358826       505.294037      539.299988     
FLOW_OUT_14     155.709000      25.555380       500.104004      539.200012     
FLOW_OUT_14     148.975998      19.600813       472.287994      538.299988     
FLOW_OUT_14     156.813004      58.959557       404.420532      536.799988     
FLOW_OUT_14     173.880005      139.564270      523.266663      535.000000     
FLOW_OUT_14     263.606995      411.625000      3308.720215     587.400024     
FLOW_OUT_14     347.865997      306.226837      1608.107178     543.599976     
FLOW_OUT_14     219.091003      426.950012      1011.177551     568.400024     
FLOW_OUT_14     276.165985      617.839966      1118.013184     552.599976     
FLOW_OUT_14     287.970001      574.771851      1026.568848     556.700012     
FLOW_OUT_14     211.350998      125.007759      752.195007      560.200012     
FLOW_OUT_14     173.830994      56.784115       609.414063      562.599976     
FLOW_OUT_14     165.503006      34.439091       533.651978      563.500000     
FLOW_OUT_14     158.436996      25.800625       506.416016      563.200012     
FLOW_OUT_14     151.936005      38.878628       491.685333      561.599976     
FLOW_OUT_14     145.554001      27.915283       412.534027      558.900024     
FLOW_OUT_14     193.559006      204.770004      931.225220      556.200012     
FLOW_OUT_14     253.210007      402.225006      1407.657471     554.299988     
FLOW_OUT_14     255.503998      422.161896      857.299866      552.599976     
FLOW_OUT_14     263.039001      541.354980      1029.919800     573.599976     
FLOW_OUT_14     271.848999      458.549988      848.906311      557.400024     
FLOW_OUT_14     282.998993      470.521881      1053.893433     556.599976     
FLOW_OUT_14     297.003998      395.916656      1048.900024     553.500000     
FLOW_OUT_14     208.319000      54.835884       583.977966      552.700012     
FLOW_OUT_14     193.404007      29.332783       516.879883      551.000000     
FLOW_OUT_14     184.628998      19.102266       477.361267      548.099976     
FLOW_OUT_14     172.093002      15.560781       438.356049      544.400024     
FLOW_OUT_14     162.789993      20.823832       383.613007      539.700012     
FLOW_OUT_14     185.970993      80.347916       461.663757      534.599976     
FLOW_OUT_14     208.410995      201.635712      550.630005      529.400024     
FLOW_OUT_14     332.109985      818.759399      4781.042969     722.299988     
FLOW_OUT_14     442.105011      532.317688      2109.080322     538.700012     
FLOW_OUT_14     220.869995      494.671967      1104.119873     555.099976     
FLOW_OUT_14     176.445007      134.979996      834.326782      555.500000     
FLOW_OUT_14     152.029007      82.272652       662.041260      560.900024     
FLOW_OUT_14     149.559006      68.392677       542.855957      564.400024     
FLOW_OUT_14     149.600006      58.758251       531.505310      566.099976     
FLOW_OUT_14     169.195007      138.452774      389.659943      561.099976     
FLOW_OUT_14     212.916000      368.766693      857.086731      556.500000     
FLOW_OUT_17     233.091995      200.517502      1252.347412     171.300003     
FLOW_OUT_17     205.085007      256.350006      811.033264      184.000000     
FLOW_OUT_17     188.968002      305.785034      719.905151      185.000000     
FLOW_OUT_17     191.720993      401.679993      822.403259      194.199997     
FLOW_OUT_17     139.959000      65.608643       521.528259      197.300003     
FLOW_OUT_17     125.731003      31.852718       423.570709      200.100006     
FLOW_OUT_17     115.296997      21.665493       283.394745      202.500000     
FLOW_OUT_17     112.129997      13.404934       273.720001      204.800003     
FLOW_OUT_17     106.490997      23.376966       274.944244      206.899994     
FLOW_OUT_17     110.337997      49.710419       220.099991      209.000000     
FLOW_OUT_17     141.550995      135.213608      411.138641      211.800003     
FLOW_OUT_17     138.235992      138.512009      368.573303      215.199997     
FLOW_OUT_17     199.113007      253.819992      1582.602783     222.100006     
FLOW_OUT_17     277.070007      326.899994      1850.850708     255.199997     
FLOW_OUT_17     286.292999      536.640015      1557.248047     260.799988     
FLOW_OUT_17     268.988007      628.942505      1130.386719     268.399994     
FLOW_OUT_17     173.035995      148.858475      867.346558      271.500000     
FLOW_OUT_17     143.098999      112.759003      718.089966      274.200012     
FLOW_OUT_17     132.352997      63.266758       491.787994      276.799988     
FLOW_OUT_17     123.790001      49.111000       419.987976      279.500000     
FLOW_OUT_17     114.930000      47.675358       437.411987      282.200012     
FLOW_OUT_17     115.970001      109.316147      362.399933      285.299988     
FLOW_OUT_17     135.278000      148.289581      406.507477      289.600006     
FLOW_OUT_17     193.587006      292.544983      615.854919      296.399994     
FLOW_OUT_17     177.656006      307.350006      720.457092      304.299988     
FLOW_OUT_17     217.324005      408.290009      1015.413391     329.100006     
FLOW_OUT_17     255.684006      397.572510      1030.394165     330.600006     
FLOW_OUT_17     232.610001      255.383881      637.280090      335.899994     
FLOW_OUT_17     194.589005      329.990601      567.312439      340.399994     
FLOW_OUT_17     156.550995      73.001358       476.891693      343.899994     
FLOW_OUT_17     132.656006      48.240612       354.044647      346.799988     
FLOW_OUT_17     120.258003      27.190432       346.614441      349.299988     
FLOW_OUT_17     111.463997      20.864729       341.733978      351.299988     
FLOW_OUT_17     111.084999      27.107327       319.790680      352.799988     
FLOW_OUT_17     139.688995      111.098579      546.243347      355.200012     
FLOW_OUT_17     211.427994      214.260010      829.586670      357.799988     
FLOW_OUT_17     206.595993      138.681259      500.649963      359.899994     
FLOW_OUT_17     166.755997      147.343185      361.734955      374.100006     
FLOW_OUT_17     209.569000      344.794647      853.350159      362.700012     
FLOW_OUT_17     257.364014      352.002502      906.696411      366.700012     
FLOW_OUT_17     230.554993      127.935341      504.859985      369.200012     
FLOW_OUT_17     161.910995      45.897964       415.155975      369.600006     
FLOW_OUT_17     142.184998      31.253750       339.386017      369.100006     
FLOW_OUT_17     127.790001      22.580284       332.814667      367.799988     
FLOW_OUT_17     117.734001      24.558994       271.631714      365.799988     
FLOW_OUT_17     141.246994      68.414726       256.208160      363.399994     
FLOW_OUT_17     192.455994      142.665009      571.896729      361.600006     
FLOW_OUT_17     195.080002      213.985001      691.993347      361.000000     
FLOW_OUT_17     184.330994      197.624069      455.449951      358.600006     
FLOW_OUT_17     214.578995      328.562500      1572.718750     376.899994     
FLOW_OUT_17     218.858994      221.799469      626.337524      364.500000     
FLOW_OUT_17     154.014008      69.781021       443.522675      359.899994     
FLOW_OUT_17     131.304001      30.796543       383.524017      354.899994     
FLOW_OUT_17     118.460999      20.139700       345.423981      349.600006     
FLOW_OUT_17     116.346001      15.945400       328.912018      344.200012     
FLOW_OUT_17     109.439003      9.561291        247.795349      338.500000     
FLOW_OUT_17     100.987999      6.437686        234.640884      332.799988     
FLOW_OUT_17     98.418999       25.761953       197.965714      327.000000     
FLOW_OUT_17     104.830002      59.105747       311.258820      321.500000     
FLOW_OUT_17     165.300995      180.520004      615.920044      322.200012     
FLOW_OUT_17     141.783997      156.516663      344.370026      320.399994     
FLOW_OUT_17     176.667999      214.306244      548.639893      316.500000     
FLOW_OUT_17     212.822998      246.534378      916.036255      315.700012     
FLOW_OUT_17     228.404999      333.110016      849.031128      333.000000     
FLOW_OUT_17     151.384995      55.130775       438.345032      317.000000     
FLOW_OUT_17     121.260002      20.228373       361.955963      311.799988     
FLOW_OUT_17     113.427002      12.782139       276.868988      306.299988     
FLOW_OUT_17     104.280998      10.008849       274.852997      300.399994     
FLOW_OUT_17     97.012001       9.094492        222.582962      294.600006     
FLOW_OUT_17     97.476997       16.951036       206.925995      288.700012     
FLOW_OUT_17     111.546997      51.397812       435.007751      283.100006     
FLOW_OUT_17     169.701004      169.668747      882.056152      281.600006     
FLOW_OUT_17     178.371994      245.850006      1017.883484     287.799988     
FLOW_OUT_17     172.257996      266.558350      760.280090      299.399994     
FLOW_OUT_17     154.630997      334.480011      834.384949      291.000000     
FLOW_OUT_17     174.634003      421.916687      1080.069336     291.100006     
FLOW_OUT_17     198.533997      282.802490      797.996582      285.600006     
FLOW_OUT_17     155.173996      97.736969       536.879700      280.299988     
FLOW_OUT_17     126.615997      34.035488       482.464020      275.100006     
FLOW_OUT_17     112.680000      25.262175       306.454376      270.200012     
FLOW_OUT_17     103.720001      15.761392       299.823975      265.799988     
FLOW_OUT_17     119.253998      64.041969       304.801270      262.700012     
FLOW_OUT_17     167.904999      183.968597      497.976776      259.899994     
FLOW_OUT_17     159.244995      239.125000      725.359924      257.700012     
FLOW_OUT_17     178.184006      257.221893      579.774048      256.700012     
FLOW_OUT_17     148.936005      138.023361      437.087433      264.799988     
FLOW_OUT_17     176.725998      270.067474      810.596069      254.399994     
FLOW_OUT_17     180.759995      297.073334      723.024048      254.899994     
FLOW_OUT_17     135.000000      60.738438       406.687531      254.899994     
FLOW_OUT_17     119.820000      39.526279       369.886749      255.000000     
FLOW_OUT_17     112.589996      23.028402       281.481995      255.100006     
FLOW_OUT_17     107.066002      10.626421       259.965851      255.300003     
FLOW_OUT_17     98.502998       6.402648        240.093201      255.600006     
FLOW_OUT_17     104.990997      33.810314       241.420547      255.899994     
FLOW_OUT_17     150.496994      177.489334      612.869385      258.000000     
FLOW_OUT_17     177.901001      210.213333      550.477478      263.200012     
FLOW_OUT_17     195.789001      280.612488      1019.550049     271.100006     
FLOW_OUT_17     187.266998      321.746643      893.211304      291.200012     
FLOW_OUT_17     230.753006      506.916656      1385.230103     307.299988     
FLOW_OUT_17     220.014999      245.206604      672.919861      314.100006     
FLOW_OUT_17     159.707001      82.821548       557.950256      313.399994     
FLOW_OUT_17     136.619003      52.723690       388.532440      311.700012     
FLOW_OUT_17     125.356003      32.462963       284.900818      309.500000     
FLOW_OUT_17     115.865997      21.016327       293.276245      306.899994     
FLOW_OUT_17     104.001999      16.420313       285.875000      304.200012     
FLOW_OUT_17     134.167007      98.216881       331.627411      301.700012     
FLOW_OUT_17     177.440994      229.315002      1123.858887     303.600006     
FLOW_OUT_17     246.181000      349.316681      1115.545166     309.200012     
FLOW_OUT_17     245.537003      443.583344      1013.309998     314.100006     
FLOW_OUT_17     202.412994      247.194641      595.554993      316.000000     
FLOW_OUT_17     164.602005      122.112503      512.925049      316.399994     
FLOW_OUT_17     142.067993      72.713882       409.945313      316.100006     
FLOW_OUT_17     123.095001      64.802444       311.552002      315.399994     
FLOW_OUT_17     118.707001      33.003334       310.380066      314.299988     
FLOW_OUT_17     111.457001      23.372173       293.711731      312.700012     
FLOW_OUT_17     106.250999      14.550926       260.384003      310.799988     
FLOW_OUT_17     100.066002      10.320347       241.174942      308.600006     
FLOW_OUT_17     98.975998       15.149204       218.636017      306.200012     
FLOW_OUT_17     161.511002      161.768753      1079.398438     307.700012     
FLOW_OUT_17     215.087006      214.768097      580.839966      313.600006     
FLOW_OUT_17     170.011002      349.092499      1247.343872     324.299988     
FLOW_OUT_17     224.748001      183.862503      778.099915      339.799988     
FLOW_OUT_17     145.779007      214.250015      561.420044      327.799988     
FLOW_OUT_17     182.397003      205.912491      523.449890      327.600006     
FLOW_OUT_17     131.539993      35.185978       403.872223      325.899994     
FLOW_OUT_17     113.551003      22.876682       303.198242      323.100006     
FLOW_OUT_17     108.202003      17.027592       295.324005      319.799988     
FLOW_OUT_17     102.425003      12.650235       266.380005      316.000000     
FLOW_OUT_17     97.848000       8.359354        220.552597      311.799988     
FLOW_OUT_17     95.680000       31.191917       216.945267      307.500000     
FLOW_OUT_17     104.288002      52.530766       234.124969      303.100006     
FLOW_OUT_17     160.593994      197.687515      1450.512695     303.899994     
FLOW_OUT_17     213.929001      143.724075      763.410034      307.299988     
FLOW_OUT_17     132.973007      193.662491      531.189941      313.200012     
FLOW_OUT_17     171.108994      254.324997      542.239990      297.799988     
FLOW_OUT_17     178.699005      275.735992      523.073303      293.299988     
FLOW_OUT_17     121.452003      42.020786       396.430481      288.500000     
FLOW_OUT_17     101.309998      22.363045       312.842682      283.700012     
FLOW_OUT_17     96.688004       14.703396       258.264008      278.899994     
FLOW_OUT_17     92.682999       8.940354        260.674500      274.100006     
FLOW_OUT_17     88.611000       27.552219       220.756729      269.600006     
FLOW_OUT_17     83.461998       11.518588       214.346008      265.200012     
FLOW_OUT_17     115.382004      73.541008       328.132660      262.000000     
FLOW_OUT_17     153.610992      120.463745      496.386627      260.000000     
FLOW_OUT_17     130.537994      129.182022      357.032471      257.100006     
FLOW_OUT_17     132.001999      186.355545      391.253357      264.299988     
FLOW_OUT_17     142.462006      190.306946      442.343811      252.699997     
FLOW_OUT_17     148.852005      203.315414      478.283386      250.899994     
FLOW_OUT_17     157.401993      152.616074      464.300018      249.600006     
FLOW_OUT_17     103.522003      19.596865       274.179382      245.800003     
FLOW_OUT_17     97.360001       8.061663        239.131210      242.000000     
FLOW_OUT_17     93.480003       4.495612        222.030121      238.100006     
FLOW_OUT_17     87.835999       3.008378        189.599808      234.300003     
FLOW_OUT_17     81.411003       5.842834        146.096008      230.600006     
FLOW_OUT_17     92.894997       31.752916       254.381607      227.399994     
FLOW_OUT_17     102.323997      85.213875       318.909332      224.800003     
FLOW_OUT_17     197.024994      327.450012      2148.896729     242.600006     
FLOW_OUT_17     232.757996      251.162949      931.249939      261.899994     
FLOW_OUT_17     116.093002      272.947906      568.960022      262.299988     
FLOW_OUT_17     89.401001       67.483566       449.857300      260.600006     
FLOW_OUT_17     76.887001       42.158360       333.621002      257.899994     
FLOW_OUT_17     75.561996       33.975426       258.543762      255.000000     
FLOW_OUT_17     76.719002       21.971331       246.580963      251.699997     
FLOW_OUT_17     75.828003       15.682430       221.699738      248.300003     
FLOW_OUT_17     74.092003       17.505751       207.102036      244.899994     
FLOW_OUT_17     88.646004       62.625496       198.282013      241.500000     
FLOW_OUT_17     96.709000       131.971207      353.778717      241.100006     
FLOW_OUT_17     113.666000      155.937485      408.312439      242.000000     
FLOW_OUT_18     255.406006      232.043747      1196.701782     198.399994     
FLOW_OUT_18     196.990005      280.670013      781.459412      213.600006     
FLOW_OUT_18     183.873993      293.553345      606.007446      208.199997     
FLOW_OUT_18     186.121994      466.019989      787.420105      208.899994     
FLOW_OUT_18     138.445999      61.350136       505.391327      210.000000     
FLOW_OUT_18     128.363998      29.146648       343.883728      211.500000     
FLOW_OUT_18     120.558998      20.209146       278.896027      213.300003     
FLOW_OUT_18     118.708000      13.650975       276.183044      215.300003     
FLOW_OUT_18     119.822998      23.386312       207.663773      217.399994     
FLOW_OUT_18     119.109001      49.575413       206.557983      219.399994     
FLOW_OUT_18     150.343994      139.597504      411.685333      225.600006     
FLOW_OUT_18     141.789001      146.612503      365.866638      228.699997     
FLOW_OUT_18     213.216003      270.832489      1438.313599     238.699997     
FLOW_OUT_18     290.819000      360.559998      1652.404297     246.199997     
FLOW_OUT_18     296.623993      622.950012      1406.395020     256.500000     
FLOW_OUT_18     258.480011      616.419983      1093.720093     266.399994     
FLOW_OUT_18     169.184998      141.029999      772.119934      269.399994     
FLOW_OUT_18     145.608994      100.817070      582.471924      273.200012     
FLOW_OUT_18     136.787994      58.294876       475.462921      277.700012     
FLOW_OUT_18     129.725006      45.889584       420.449982      282.899994     
FLOW_OUT_18     122.731003      46.777710       362.597015      288.200012     
FLOW_OUT_18     125.593002      105.929169      297.059998      295.899994     
FLOW_OUT_18     146.108994      153.760010      369.700043      303.899994     
FLOW_OUT_18     202.662003      313.983307      594.316528      329.200012     
FLOW_OUT_18     185.259003      289.768768      645.773376      329.899994     
FLOW_OUT_18     223.529007      420.799988      931.199890      394.399994     
FLOW_OUT_18     265.309998      380.700012      990.137329      351.600006     
FLOW_OUT_18     215.498001      246.066940      567.065002      354.000000     
FLOW_OUT_18     193.654007      333.215485      552.579956      355.600006     
FLOW_OUT_18     157.141998      68.682373       451.242096      356.600006     
FLOW_OUT_18     137.365997      44.158966       352.212463      357.299988     
FLOW_OUT_18     128.772003      25.052618       336.223999      357.600006     
FLOW_OUT_18     122.161003      21.145000       312.050659      357.399994     
FLOW_OUT_18     121.682999      24.924967       256.839020      356.700012     
FLOW_OUT_18     156.063004      119.260872      524.713135      357.500000     
FLOW_OUT_18     243.432007      206.595825      812.393311      360.799988     
FLOW_OUT_18     196.487000      130.328125      489.669983      360.600006     
FLOW_OUT_18     175.593994      151.021881      357.460052      371.600006     
FLOW_OUT_18     226.367996      339.924988      802.204834      359.299988     
FLOW_OUT_18     280.444000      389.516632      837.705811      373.899994     
FLOW_OUT_18     212.621994      119.595375      449.339935      370.500000     
FLOW_OUT_18     159.139999      43.513428       362.606628      365.299988     
FLOW_OUT_18     146.026993      30.078665       330.698669      359.899994     
FLOW_OUT_18     134.964005      21.727217       262.509552      354.200012     
FLOW_OUT_18     127.728996      26.325930       243.456741      348.500000     
FLOW_OUT_18     146.856995      68.920555       239.232132      342.799988     
FLOW_OUT_18     181.884995      158.630005      556.382813      339.100006     
FLOW_OUT_18     176.164001      200.362503      621.746704      334.299988     
FLOW_OUT_18     166.548996      189.675522      426.700012      330.100006     
FLOW_OUT_18     219.005997      294.959381      1386.369995     340.700012     
FLOW_OUT_18     185.712006      206.202087      620.020020      325.500000     
FLOW_OUT_18     138.184006      66.605858       443.711029      320.200012     
FLOW_OUT_18     119.188004      29.043991       295.342346      314.299988     
FLOW_OUT_18     109.342003      19.648350       303.031982      308.399994     
FLOW_OUT_18     108.658997      14.660107       260.528015      302.700012     
FLOW_OUT_18     102.695000      8.305062        210.284607      297.200012     
FLOW_OUT_18     96.338997       5.522141        198.444199      291.700012     
FLOW_OUT_18     94.094002       26.533522       154.825012      286.100006     
FLOW_OUT_18     101.438004      68.906998       298.287750      281.000000     
FLOW_OUT_18     156.733002      162.687500      532.949951      285.399994     
FLOW_OUT_18     130.709000      147.592712      328.959991      279.100006     
FLOW_OUT_18     169.899994      193.999985      499.999939      276.600006     
FLOW_OUT_18     212.147003      237.574997      867.420044      276.200012     
FLOW_OUT_18     201.397995      333.119995      715.903931      276.799988     
FLOW_OUT_18     130.509995      50.373051       413.795319      272.100006     
FLOW_OUT_18     110.097000      17.840084       296.061768      266.299988     
FLOW_OUT_18     105.245003      12.119695       240.452988      260.500000     
FLOW_OUT_18     101.274002      9.677465        229.690262      254.899994     
FLOW_OUT_18     94.622002       9.980581        177.366898      249.600006     
FLOW_OUT_18     94.663002       15.898476       169.842499      244.300003     
FLOW_OUT_18     115.114998      69.319099       415.203888      240.699997     
FLOW_OUT_18     196.779007      171.490631      823.533264      243.199997     
FLOW_OUT_18     190.968994      207.068756      893.295715      242.800003     
FLOW_OUT_18     182.304993      231.800003      650.974976      248.199997     
FLOW_OUT_18     156.574997      329.317474      708.438782      236.199997     
FLOW_OUT_18     186.785995      410.480011      1059.040039     233.600006     
FLOW_OUT_18     202.279999      260.537506      768.999878      232.600006     
FLOW_OUT_18     139.947998      91.544220       540.798218      230.500000     
FLOW_OUT_18     114.536003      31.703163       404.392029      229.100006     
FLOW_OUT_18     101.328003      20.299999       299.799988      228.600006     
FLOW_OUT_18     91.682999       11.160066       301.297699      228.600006     
FLOW_OUT_18     115.612000      61.989998       277.547943      229.000000     
FLOW_OUT_18     179.166000      191.962509      479.140045      230.500000     
FLOW_OUT_18     155.492004      217.570831      699.009949      233.300003     
FLOW_OUT_18     171.835999      261.244446      582.099976      237.300003     
FLOW_OUT_18     136.337006      135.382492      406.012451      248.699997     
FLOW_OUT_18     179.990997      269.245819      797.976318      243.199997     
FLOW_OUT_18     170.214996      291.605011      687.382446      246.800003     
FLOW_OUT_18     121.669998      57.168678       400.301697      249.000000     
FLOW_OUT_18     106.620003      37.322773       300.827728      250.800003     
FLOW_OUT_18     101.570999      20.932312       263.973022      252.500000     
FLOW_OUT_18     96.075996       10.461299       228.467499      253.899994     
FLOW_OUT_18     88.425003       7.937768        218.386627      254.800003     
FLOW_OUT_18     97.030998       40.996944       235.288177      255.199997     
FLOW_OUT_18     149.901001      151.509003      586.201294      258.700012     
FLOW_OUT_18     175.938995      203.468750      469.966644      261.700012     
FLOW_OUT_18     219.938004      264.373352      847.135986      267.100006     
FLOW_OUT_18     175.220993      294.139984      813.165649      279.500000     
FLOW_OUT_18     248.320999      422.750031      1050.091431     277.700012     
FLOW_OUT_18     206.306000      216.541077      578.175049      279.100006     
FLOW_OUT_18     151.891998      68.509483       452.335449      277.299988     
FLOW_OUT_18     133.235992      44.201786       290.684998      275.299988     
FLOW_OUT_18     121.907997      22.891844       283.083740      273.600006     
FLOW_OUT_18     113.835999      14.020400       267.702393      271.899994     
FLOW_OUT_18     103.084999      13.040825       243.855576      270.200012     
FLOW_OUT_18     143.078995      113.118607      311.964874      269.600006     
FLOW_OUT_18     211.542999      244.946671      1051.522339     276.899994     
FLOW_OUT_18     307.966003      424.389984      1053.403687     339.100006     
FLOW_OUT_18     237.539001      459.199982      987.616516      310.000000     
FLOW_OUT_18     195.671005      230.856262      540.974976      307.500000     
FLOW_OUT_18     162.358994      118.223961      468.275055      305.600006     
FLOW_OUT_18     137.212006      68.396210       334.541229      304.100006     
FLOW_OUT_18     121.666000      65.495781       280.042480      301.299988     
FLOW_OUT_18     117.615997      30.956333       285.578003      298.600006     
FLOW_OUT_18     110.217003      21.063889       248.508041      295.700012     
FLOW_OUT_18     105.239998      12.975000       229.385010      292.700012     
FLOW_OUT_18     99.466003       8.937889        176.673203      289.399994     
FLOW_OUT_18     97.873001       13.784688       149.354996      285.700012     
FLOW_OUT_18     182.759995      157.008331      962.766907      289.799988     
FLOW_OUT_18     208.326996      206.436539      516.669983      299.500000     
FLOW_OUT_18     178.996994      353.262512      1103.576172     318.100006     
FLOW_OUT_18     215.518005      166.061111      673.260010      327.799988     
FLOW_OUT_18     144.457001      217.300003      533.928101      310.799988     
FLOW_OUT_18     178.412994      201.114990      493.899933      307.500000     
FLOW_OUT_18     123.791000      31.880394       356.719025      301.399994     
